ID-Lattes,Nome,Título,Ano,Pais,Finalidade,Instituição-financiadora,Palavras-chave,Autores,Quantidade-autores,Tipo-patente,Código-do-registro-ou-patente,Data-pedido-depósito,Data-pedido-exame,Data-concessao,Instituição-depósito-registro,Número-depósito-PCT,Data-deposito-PCT,Nome-titular,Nome-depositante,Casamento-Levenshtein,GOOGLE-Id,GOOGLE-Number,GOOGLE-Title
'3730699118515237,Selene Maria de Arruda Guelli Ulson de Souza,"PIGMENTO ESTÁVEL À BASE DE CORANTES NATURAIS PARA ESTAMPARIA, PROCESSO PARA SUA PREPARAÇÃO E UTILIZAÇÃO",2010,Brasil,Proteção da Propriedade Intelectual,,"['CORANTES NATURAIS', 'TRANSFERENCIA DE MASSA', 'textil', 'CORANTES', 'ESTAMPARIA']","SOUZA, S. M. A. G. U.; SOUZA, Antonio Augusto Ulson de; DIAS, M.",3,PRIVILEGIO_DE_INOVACAO_PI,PI1004443,11062010,,14022012,INPI - Instituto Nacional da Propriedade Industrial,,,,Antonio Augusto Ulson de Souza;Universidade Federal de Santa Catarina,"0,98",patent/BRPI1004443A2/en,BRPI1004443A2,"stable pigment based on natural dyes for printing, process for preparation and use "
'5775091545458540,Goncalo Amarante Guimarães Pereira,"Aditivo, composição, processo de fermentação, uso do aditivo e uso da composição",2018,Brasil,,UNICAMP,[],"GRASSI, M. C. B.; CARAZZOLLE, Marcelo Falsarella; Pereira, G. A. G.",3,PRIVILEGIO_DE_INOVACAO_PI,BR1020180704885,04102018,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Universidade Estadual de Campinas,"0,98",patent/BR102018070488A2/en,BR102018070488A2,"additive, composition, fermentation process, use of additive, use of composition "
'8449916971915629,Romildo Dias Toledo Filho,Overcoming the Retardation of Cement Hidration from Dispersing Agents used in Suspention of Additives.,2015,Estados Unidos,,,[],"PEARL, WILLIAM C.; RAVI, Krishna; TOLEDO FILHO, R. D.; REALES, OSCAR A. MENDOZA",4,PRIVILEGIO_DE_INOVACAO_PI,WO2016/148678A1,13032015,,,WIPO - World Intellectual Property Organization,2015020485,,,,"0,98",patent/WO2016148678A1/en,WO2016148678A1,Overcoming the retardation of cement hydration from dispersing agents used in suspension of additives 
'9999274930956418,Célia Regina da Silva Garcia,"Processo de obtenção de micro e nanocápsulas poliméricas biocompatíveis, micro e nanocápsulas poliméricas biocompatíveis e seu uso como antimalárico",2014,Brasil,,,[],"GARCIA, C. R. S.; CATALANI, L. H.; DEDA, D. K.; ALVES, E.; IGLESIAS, B. A.; ARAKI, K.",6,PRIVILEGIO_DE_INOVACAO_PI,BR1020140214798,29082014,,29092020,INPI - Instituto Nacional da Propriedade Industrial,,,,Célia Regina da Silva Garcia;Universidade de São Paulo,"0,98",patent/BR102014021479B1/en,BR102014021479B1,"PROCESS OF OBTAINING BIOCOMPATIBLE POLYMERIC MICRO AND NANOCAPSULES, BIOCOMPATIBLE POLYMERIC MICRO AND NANOCAPSULES AND THEIR USE AS AN ANTIMALARIC "
'7275608974248322,Helio Gauze Bonacorso,Processo de Obtenção do Composto Rufinamida e Composição Farmacêutica,2014,Brasil,,,[],"BONACORSO, H. G.; MORAES, M. C.; ZANATTA, N.; MARTINS, M. A. P.",4,PRIVILEGIO_DE_INOVACAO_PI,BR1020140199160,12082014,,,INPI - Instituto Nacional da Propriedade Industrial,16140001795,12082014,,Universidade Federal de Santa Maria,"0,98",patent/BR102014019916A2/en,BR102014019916A2,process of obtaining rufinamide compound and pharmaceutical composition 
'9785076666437938,Koiti Araki,"Processo de obtenção de micro e nanocápsulas poliméricas biocompatíveis, micro e nanocápsulas poliméricas biocompatíveis e seu uso como antimalárico",2014,Brasil,,,[],"GARCIA, C. R. S.; CATALANI, L. H.; DEDA, D.K.; ALVES, E.; IGLESIAS, B. A.; ARAKI, K.",6,PRIVILEGIO_DE_INOVACAO_PI,BR1020140214798,29082014,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Maria Aparecida de Souza;Universidade de São Paulo,"0,98",patent/BR102014021479B1/en,BR102014021479B1,"PROCESS OF OBTAINING BIOCOMPATIBLE POLYMERIC MICRO AND NANOCAPSULES, BIOCOMPATIBLE POLYMERIC MICRO AND NANOCAPSULES AND THEIR USE AS AN ANTIMALARIC "
'6457412713967642,Marcos Antonio Pinto Martins,Processo de Obtenção do Composto Rufinamida e Composição Farmacêutica,2014,Brasil,,,[],"MORAES, M. C.; Zanatta, Nilo; MARTINS, M. A. P.",3,PRIVILEGIO_DE_INOVACAO_PI,BR1020140199160,12082014,,,INPI - Instituto Nacional da Propriedade Industrial,,,,"Bonacorso, Helio Gauze;Bonacorso, Helio Gauze;Universidade Federal de Santa Maria","0,98",patent/BR102014019916A2/en,BR102014019916A2,process of obtaining rufinamide compound and pharmaceutical composition 
'9700302420274549,Silvio Silvério da Silva,PROCESSO DE PRODUÇÃO DE BIOSSURFACTANTES A PARTIR DE UMA BIOMASSA,2014,Brasil,,,[],,1,PRIVILEGIO_DE_INOVACAO_PI,BR1020140319654,19122014,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Silvio Silvério da Silva;Silvio Silvério da Silva;Paulo Ricardo Marcelino;Paulo Ricardo Marcelino;Larissa Brumano;Larissa Brumano,"0,98",patent/BR102014031965A2/en,BR102014031965A2,biosurfactant production process from a biomass 
'6421912757207261,Marcelo Giannini,Fluorsecent nanoparttcile compositions for dental bonded restorations,2019,Estados Unidos,,,[],"GIANNINI, MARCELO",1,PRIVILEGIO_DE_INOVACAO_PI,2019/0183742,20062019,,,United States Patent and Trademark Office,,,,Marcelo Giannini;Frederick Allen Rueggeberg;Rafael Rocha Pacheco;Ailla Lancelotti;Jorge Soto Montero;Ricardo Urbano;Carlos Rettori;Ali Francisco Garcia;Guilherme Gorgen Lesseux;Eduardo Davld Martlnez,"0,98",patent/US20190183742A1/en,US20190183742A1,Fluorsecent Nanoparticle Compositions for Dental Bonded Restorations 
'0314009951286457,Antonio Luiz Braga,"PROCESSO DE SÍNTESE DE DISSELENETOS DE ÁCIDO SALICÍLICO, E, SELENOCIANATO DE DERIVADO DE ÁCIDO SALICÍLICO",2013,Brasil,,,[],"BRAGA, ANTÔNIO LUIZ; BRAGA, ANTÔNIO LUIZ; KHAN, J. R.; KHAN, J. R.",4,PRIVILEGIO_DE_INOVACAO_PI,BR1020130183733,18072013,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Rômulo Faria Santos Canto;Rômulo Faria Santos Canto,"0,98",patent/BR102013018373A2/en,BR102013018373A2,"synthesis process of salicylic acid diselenides, and salicylic acid derivative selenocyanate "
'1493954146571906,Miguel Daniel Noseda,"Processo para a obtenção de ribonucleotídeos, parede celular, mananas e &#946;-glucanas",2016,Brasil,,,"['Ribonucleotídeos', 'Mananas', 'Leveduras', 'Beta-glucanas']","Noseda, M.D.; Noseda, M.D.; MARANHO, L. T.; Noseda, M.E.D.; GONCALVES, A. G.; BARGA, M. C.; Teodoro, J.; Rodrigues, J. M.; SENA, C. C. F.; Ingberman, M.",10,PRIVILEGIO_DE_INOVACAO_PI,BR1020160286581,06122016,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Centro de Estudos Superiores Positivo;Universidade Federal do Paraná;Bio4 Soluções Biotecnológicas,"0,98",patent/BR102016028658A2/en,BR102016028658A2,"process for obtaining ribonucleotides, cell wall, mannan and ?-glucans "
'9104198360189577,Carlos Delfin Chávez Olórtegui,"Peptídeos sintéticos, métodos e kit para imunodiagnóstico da leishmaniose visceral canina e das leishmaniaoses tegumentar e visceral humana",2013,Brasil,,,[],"CHÁVEZ-OLORTEGUI, CARLOS",1,PRIVILEGIO_DE_INOVACAO_PI,BR1020130336270,27122013,,,INPI - Instituto Nacional da Propriedade Industrial,,,,"Daniella Castanheira Bartholomeu;Ricardo Toshio Fujiwara;Marcelo Santoro;MENEZES-SOUZA, D;MENDES, TIAGO ANTÔNIO DE OLIVEIRA;OLIVEIRA, J. S;OLORTEGUI, C. D. C;Carlos Delfin Chávez Olórtegui;Universidade Federal de Minas Gerais","0,98",patent/BR102013033627A2/en,BR102013033627A2,"synthetic peptides, method and kit for immunodiagnosis of canine visceral leishmaniasis and human cutaneous and visceral leishmaniasis "
'8997745775645416,Paulo Anselmo Ziani Suarez,Processo de Obtenção de Hidrocarbonetos Leves via Craqueamento Catalítico,2013,Brasil,,,[],"L M P; Onesio, Arilson",2,PRIVILEGIO_DE_INOVACAO_PI,BR1020130222038,30082013,,10062014,INPI - Instituto Nacional da Propriedade Industrial,,,,Paulo Anselmo Ziani Suarez;Paulo Anselmo Ziani Suarez;Universidade de Brasília,"0,97",patent/BR102013022203A2/en,BR102013022203A2,process of obtaining light hydrocarbons via catalytic cracking 
'0798581687684229,Arie Fitzgerald Blank,Complexo de inclusão contendo o óleo essencial de citronela e B-ciclodextrina e seu uso no tratamento da dor e inflamação.,2014,Brasil,,,"['Cymbopogon winterianus', 'Óleo essencial', 'Beta-Ciclodextrina', 'Tratamento da dor', 'Tratamento da inflamação']","QUINTANS JÚNIOR, L. J.; QUINTANS JÚNIOR, L. J.; SANTOS, P. L.; ARAUJO, A. A. S.; LUCCA JÚNIOR, W.; BLANK, A. F.; ARRIGONI-BLANK, M. F.; QUINTANS, J. S. S.; MENEZES, P. P.; SERAFINI, M. R.",10,PRIVILEGIO_DE_INOVACAO_PI,BR1020140163743,16062014,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Universidade Federal de Sergipe,"0,97",patent/BR102014016374A2/en,BR102014016374A2,inclusion complex containing citronella essential oil and b-cyclodextrin and their use in the treatment of pain and inflammation 
'3596503705480427,Elizabeth Igne Ferreira,"PRÓ-FÁRMACO DENDRIMÉRICO, PROCESSO PARA SUA PREPARAÇÃO E COMPOSIÇÕES CONTENDO OS MESMOS",2007,Brasil,,,"['Latenciação de fármacos', 'Pró-fármacos dendriméricos']","FERREIRA, E. I; GIAROLLA, J.",2,PRIVILEGIO_DE_INOVACAO_PI,PI0705122,17102007,,04082009,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,97",patent/BRPI0705122A2/en,BRPI0705122A2,"dendrimeric prodrug, process for its preparation and compositions containing the same "
'1856471030624999,Rochel Montero Lago,COMPÓSITOS ANFIFÍLICOS PARA APLICAÇÃO EM PROCESSOS INDUSTRIAIS,2011,Brasil,,,[],"Lago, R.M.; ARDISSON, J; Aluir Purceno; ana paula teixeira",4,PRIVILEGIO_DE_INOVACAO_PI,PI1104701,31082011,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,97",patent/BRPI1104701A2/en,BRPI1104701A2,AMPHIFYLIC COMPOSITES FOR APPLICATION IN INDUSTRIAL PROCESSES 
'1015684335679217,Maria Norma Melo,Composições antiLeishmania contendo fulerol e uso,2013,Brasil,Produção de fármaco leishmanicida ou imunomodulador,,"['Leishmanioses', 'Tratamento']","RAMOS, G. S.; LADEIRA, M. S.; FONSECA, S. C. G.; KATO, K. C.; MELO, M N; LADEIRA, L. O.; PINHEIRO, M. V. B.; CAMPOS, P. P.; FREZARD, Frederic Jean Georges",9,PRIVILEGIO_DE_INOVACAO_PI,BR1020130338664,30122013,,30122013,INPI - Instituto Nacional da Propriedade Industrial,,,,Frederic Jean Georges Frezard,"0,97",patent/BR102013033866A2/en,BR102013033866A2,antileishmania compositions containing fullerol and use 
'7300207658471022,Adley Forti Rubira,Hidrogéis superabsorventes constituídas da goma do cajueiro modificada e acrilamida,2004,Brasil,Hidrogéis superabsorventes constituídas da goma do cajueiro modificada e acrilamida,CNPq - CT - Hidro,"['Condicionadores de solos', 'Hidrogéis superabsorventes', 'Goma do cajueiro']","GUILHERME, Marcos Rogério; FEITOSA, Judith Pessoa; RUBIRA, A. F.; MUNIZ, Edvani C.",4,PRIVILEGIO_DE_INOVACAO_PI,PI0404265,29092004,,,,,,,,"0,97",patent/BRPI0404265A/en,BRPI0404265A,superabsorbent hydrogels consisting of modified cashew tree gum and acrylamide 
'7275608974248322,Helio Gauze Bonacorso,"Composto Benzo[h]quinazolínico, Composição Farmacêutica, Processo de Preparo do Composto e Uso",2015,Brasil,,,['Benzo[h]quinazolinas'],"BONACORSO, H. G.; ROSA, W. C.; Oliveira, S. M.; BRUSCO, INDIARA; POZZA, C. C. D.; Frizzo, C. P.; ZANATTA, N.",7,PRIVILEGIO_DE_INOVACAO_PI,BR1020150209258,28082015,,,INPI - Instituto Nacional da Propriedade Industrial,16150001203,28082015,,Universidade Federal de Santa Maria,"0,97",patent/BR102015020925A2/en,BR102015020925A2,"BENZO (h) QUINAZOLIN COMPOUND, PHARMACEUTICAL COMPOSITION, COMPOUND PREPARATION PROCESS, AND USE "
'1856471030624999,Rochel Montero Lago,"PROCESSO DE SÍNTESE DE METALOSURFACTANTES, PRODUTOS E SUA APLICAÇÃO EM PROCESSOS BIFÁSICOS ENVOLVENDO INTERCONVERSÃO ESTRUTURAL CONTROLADA PELA VARIAÇÃO DE pH E USO",2013,Brasil,,,[],"Lago, R.M.; Teixeira I.F.; DO PIM, WALACE DOTI; PEREIRA, CYNTHIA L. M.; STUMPF, HUMBERTO OSÓRIO; JARDIM, E.",6,PRIVILEGIO_DE_INOVACAO_PI,BR1020130336262,27122013,,,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,97",patent/BR102013033626B1/en,BR102013033626B1,"synthesis process of metallosurfactants, products and their application in biphasic processes involving structural interconversion controlled by ph variation and use "
'2346700109498656,Itabajara da Silva Vaz Junior,Uso de serpinas de carrapato ou peptídeos derivados como vacina contra o carrapato,2015,Brasil,,,[],"da Silva Vaz Jr., Itabajara; TIRLONI, L.; KIM, T. K.; COUTINHO, Mariana Loner; ALI, A.; SEIXAS, Adriana; TERMIGNONI, Carlos; MULENGA, Albert",8,PRIVILEGIO_DE_INOVACAO_PI,BR1020150197403,17082015,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Universidade Federal do Rio Grande do Sul;Texas A&M University System,"0,97",patent/BR102015019740A2/en,BR102015019740A2,use of tick serpents or derived peptides as a tick vaccine 
'3557992461593136,Marcelo Knobel,PROCESSO DE PRODUÇÃO DE NANOFIOS MONOCRISTALINOS INTERMETÁLICOS; E NANOFIOS MONOCRISTALINOS INTERMETÁLICOS,2014,Brasil,,,[],"Béron Fanny; DE OLIVEIRA, LUIZ A S; Moura, Karoline; Knobel, Marcelo; Pagliuso, P G; Garifezi, T.M.; de Jesus, C.B.R.; Rettori, Carlos; ADRIANO, C; Silveira Rosa, P.F.; URBANO, R. R.; Iwamoto, W.A.; Arzuza, L.C.; Carvalho, P.",14,PRIVILEGIO_DE_INOVACAO_PI,BR1020140197940,11082014,,14082014,INPI - Instituto Nacional da Propriedade Industrial,,,,Kleber Roberto Pirota;Universidade Estadual de Campinas,"0,97",patent/BR102014019794A2/en,BR102014019794A2,production process of intermetallic monocrystalline nanowires; and intermatal monocrystalline nanowires 
'2346700109498656,Itabajara da Silva Vaz Junior,Antígenos de quinases dependentes de ciclinas ou peptídeos derivados para controle de diferentes espécies de carrapatos,2014,Brasil,,,[],"GOMES, H. F.; MORAES, Jorge; da Silva Vaz Jr., Itabajara; LOGULLO, Carlos",4,PRIVILEGIO_DE_INOVACAO_PI,BR1020140137963,06062014,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Universidade Federal do Rio Grande do Sul;Universidade Estadual do Norte Fluminense Darcy Ribeiro;Universidade Federal do Rio de Janeiro,"0,97",patent/BR102014013796A2/en,BR102014013796A2,cyclin-dependent kinase antigens or derived peptides for control of different tick species 
'4038930548278283,Graciela Ines Bolzon de Muniz,"ELABORAÇÃO DE MATERIAL PLÁSTICO BIODEGRÁDAVEL REFORÇADO OU NÃO POR FIBRAS DE COCO, CURAUÁ, OU SISAL ELABORADO A PARTIR DE AMIDO DE MANDIOCA OU DE MILHO ATRAVÉS DO PROCESSO DE COMPRESSÃO À QUENTE, UTILIZANDO GLICERINA OU SORBITOL COMO PLASTIFICANTES",2011,Brasil,,,[],"IWAKIRI, Setsuo; MUÑIZ, GRACIELA INÉS BOLZON DE; SATYANARAYANA, KESTUR G.; Sydenstricker, T.H.D",4,PRIVILEGIO_DE_INOVACAO_PI,PI1106026,28092011,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Graciela Ines Bolzon de Muniz;María Guadalupe Lomelí Ramírez;María Guadalupe Lomelí Ramírez;Satyanarayana K. G.;Thais Helena Sydenstricker Flores-Sahagun;SETSUO IWAKIRI;Universidade Federal do Paraná,"0,97",patent/BRPI1106026B1/en,BRPI1106026B1,"ELABORATION OF BIODEGRADABLE PLASTIC MATERIAL REINFORCED OR NOT BY COCONUT FIBERS, CURAUÁ, OR SISAL ELABORATED FROM CASSAVA OR CORN STARCH THROUGH THE HOT COMPRESSION PROCESS, USING GLYCERINE OR SORBITES AS PLASTIC "
'2021830350525161,Bluma Guenther Soares,"Filler paste, coating printing and composites for coating wooden pols",2011,Brasil,,,[],"SOARES, B. G.; BARCIA, F. L.",2,PRIVILEGIO_DE_INOVACAO_PI,13.267.623,11102011,,,United States Patent and Trademark Office,,,,,"0,97",patent/US8735307B2/en,US8735307B2,"Filler paste, coating painting and composite for coating wooden poles "
'4087752487104746,Aloisio Nelmo Klein,"Processo para aumento da adesão de um material inorgânico de reforço em uma matriz polimérica, material inorgânico de reforço, processo de obtenção de um material compósito termoplástico, material compósito termoplástico e artigo compósito termoplástico",2013,Brasil,,,[],"RZATKI, F. D; BARRA, G.M. DE O.; ARENHART, R. G.; BINDER, ROBERTO",4,PRIVILEGIO_DE_INOVACAO_PI,BR102013028247,01112013,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Aloisio Nelmo Klein;Aloisio Nelmo Klein;Universidade Federal de Santa Catarina,"0,97",patent/BR102013028247A2/en,BR102013028247A2,"process for increasing adhesion of an inorganic reinforcement material to a polymer matrix, inorganic reinforcement material, process for obtaining a thermoplastic composite material, thermoplastic composite material and thermoplastic composite article "
'2962183322412029,Sergio Neves Monteiro,"MATERIAL COMPÓSITO À BASE DE RESINA EPÓXI REFORÇADA COM FIBRAS DE CURAUÁ FUNCIONALIZADAS COM ÓXIDO DE GRAFENO, PROCESSO PARA SUA PRODUÇÃO, E SEU USO EM BLINDAGEM BALÍSTICA MULTICAMADA",2019,Brasil,,,"['fibra de curauá', 'óxido de grafeno', 'epóxi', 'compósito', 'Blindagem balística']","MONTEIRO, S. N.; MONTEIRO, S. N.; NASCIMENTO, L. F. C.; NASCIMENTO, L. F. C.",4,PRIVILEGIO_DE_INOVACAO_PI,BR1020190123982,17062019,,,INPI - Instituto Nacional da Propriedade Industrial,,,,"COSTA, ULISSES OLIVEIRA;COSTA, ULISSES OLIVEIRA;Instituto Militar de Engenharia","0,96",patent/BR102019012398A2/en,BR102019012398A2,"composite material based on epoxy resin reinforced with curauá fibers functionalized with graphene oxide, process for its production, and its use in multilayer ballistic shielding "
'0719465062354576,Nilo Zanatta,"Composto benzo[h]quinqzolínico, composição farmacêutica, processo de preparo do composto e uso",2015,Brasil,,,[],"Bonacorso, H.G.; Rosa, W. C.; Oliveira, S. M.; Brusco, I.; Dalla Pozza, C. C.; FRIZZO, C. P.; Zantta, Nilo",7,PRIVILEGIO_DE_INOVACAO_PI,BR1020150209258,28082015,,,INPI - Instituto Nacional da Propriedade Industrial,16150001203,28082015,,"BONACORSO, Helio;Universidade Federal de Santa Maria","0,96",patent/BR102015020925A2/en,BR102015020925A2,"BENZO (h) QUINAZOLIN COMPOUND, PHARMACEUTICAL COMPOSITION, COMPOUND PREPARATION PROCESS, AND USE "
'9785076666437938,Koiti Araki,"Condicionador mineralizante de dentina, processo de restauração adesiva em dentina e kit de aplicação do mesmo",2014,Brasil,,,"['Nanotecnologia', 'Nanopartículas']","Ibuki, F.; Toma, Sergio H.; ARAKI, K.; NOGUEIRA, F. N.",4,PRIVILEGIO_DE_INOVACAO_PI,BR1020140250034,07102014,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Maria Aparecida de Souza;Universidade de São Paulo,"0,96",patent/BR102014025003A2/en,BR102014025003A2,"dentin mineralizing conditioner, dentin adhesive restoration process and application kit "
'3596503705480427,Elizabeth Igne Ferreira,P.C.Sistema Nanoestruturado Polimérico e seu uso,2014,Brasil,,,[],"MONTEIRO, L. M.; MONTEIRO, L. M.; BOU-CHACRA, N. A.; CHUNG, M. C.; FERREIRA, E. I; COTRIM, P. C.",6,PRIVILEGIO_DE_INOVACAO_PI,BR1020140079238,20022014,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Universidade de São Paulo;Universidade Estadual Paulista Júlio de Mesquita Filho,"0,96",patent/BR102014007923B1/en,BR102014007923B1,Polymeric nanostructured system and its use 
'4662273973783290,Sílvia Stanisçuaski Guterres,"CN104768539A POLYMERIC FINASTERIDE NANOPARTICLE, AQUEOUS COMPOSITION CONTAINING SAME, COMPOSITION FOR THE TREATMENT OF ALOPECIA, METHOD FOR PREPARING SAID COMPOSITION, AND USE THEREOF",2013,China,,,[],"Pohlmann, Adriana R.; Jornada, Denise S.; GUTERRES, S. S.",3,PRIVILEGIO_DE_INOVACAO_PI,CN104768539A,30082013,08072015,,China Patent and Trademark Office,,,,Biolab Sanus Farmacêutica;Universidade Federal do Rio Grande do Sul,"0,96",patent/CN104768539A/en,CN104768539A,"Polymeric finasteride nanoparticle, aqueous composition containing same, composition for the treatment of alopecia, method for preparing said composition, and use thereof "
'4662273973783290,Sílvia Stanisçuaski Guterres,"EP2891487A1 - POLYMERIC FINASTERIDE NANOPARTICLE, AQUEOUS COMPOSITION CONTAINING SAME, COMPOSITION FOR THE TREATMENT OF ALOPECIA, METHOD FOR PREPARING SAID COMPOSITION, AND USE THEREOF",2013,Bélgica,,,[],"Pohlmann, Adriana R.; Jornada, Denise S.; GUTERRES, S. S.",3,PRIVILEGIO_DE_INOVACAO_PI,EP2891487A1,30082013,08072015,,European Patent Office,,,,Biolab Sanus Farmacêutica;Universidade Federal do Rio Grande do Sul,"0,96",patent/EP2891487A1/en,EP2891487A1,"Polymeric finasteride nanoparticle, aqueous composition containing same, composition for the treatment of alopecia, method for preparing said composition, and use thereof "
'0602934516253730,Carlos Pérez Bergmann,Processo para fabricar compósitos poliméricos laminados mediante moldagem assistida a vácuo e compósitos poliméricos laminados,2014,Brasil,,,[],"Gonzales, J. T. C.; C. P. Bergmann; Brandt, A.",3,PRIVILEGIO_DE_INOVACAO_PI,BR1020140053468,21022014,,07032014,INPI - Instituto Nacional da Propriedade Industrial,16140000488,21022014,,,"0,96",patent/BR102014005346A2/en,BR102014005346A2,PROCESS FOR MANUFACTURING LAMINATED POLYMERIC COMPOSITES THROUGH VACUUM ASSISTED MOLDING AND LAMINATED POLYMERIC COMPOSITES 
